Protein,Degree,ClusteringCoefficient
HAUS1,8,0.21428571428571427
HAUS6,17,0.25
HAUS3,6,0.3333333333333333
HAUS4,6,0.3333333333333333
HAUS5,5,0.4
HAUS7,8,0.25
HAUS8,8,0.25
ABCC4,2,1.0
AKAP10,3,0.0
MATN4,4,0.5
RGS1,5,0.1
SELT,2,1.0
HBG2,2,0.0
HBXIP,12,0.13636363636363635
NFE2L1,9,0.2777777777777778
PDCD2,7,0.19047619047619047
THAP3,3,1.0
UL30,2,1.0
UL52,2,1.0
UL9,1,0.0
HCFC1R1,1,0.0
LZTR1,51,0.02806122448979592
SSBP3,9,0.19444444444444445
ZBTB25,13,0.10909090909090909
HCN1,6,0.5
HCN2,5,0.6666666666666666
HCN3,2,1.0
HCN4,3,0.6666666666666666
HCST,2,0.0
KLRK1,2,0.0
ABCG2,2,0.0
ACACB,2,1.0
ALKBH7,1,0.0
ASTL,1,0.0
AURKAIP1,2,1.0
CORIN,1,0.0
Foxg1,3,0.3333333333333333
HMGB3P1,1,0.0
HR,10,0.28888888888888886
IGSF11,1,0.0
K8,2,1.0
LECT2,2,1.0
LGI4,1,0.0
LPHN2,3,0.3333333333333333
MEF2B,3,0.6666666666666666
MFAP4,3,0.0
MIER1,3,1.0
MYT1,3,0.3333333333333333
NAT8B,1,0.0
NKX2-2,2,1.0
NKX3-1,10,0.13333333333333333
NKX3-2,6,0.5333333333333333
NR1D2,9,0.5
OVOL1,3,0.3333333333333333
PADI4,5,0.6
PAX3,17,0.14705882352941177
PCDH19,1,0.0
PDE8A,2,1.0
PHF21A,11,0.43636363636363634
PHKB,6,0.0
PIK3R5,4,0.3333333333333333
PLK2,7,0.2857142857142857
PPP6R3,12,0.18181818181818182
PRKAG2,18,0.23529411764705882
RANGRF,3,0.6666666666666666
RASA2,3,1.0
RASL12,1,0.0
SAMSN1,11,0.23636363636363636
SNAI2,3,0.3333333333333333
SNAI3,3,0.3333333333333333
TGIF2,4,0.3333333333333333
UL28,1,0.0
UL29,1,0.0
UL38,2,1.0
ULK2,7,0.14285714285714285
WNT1,5,0.1
XDH,3,0.3333333333333333
ZNF148,6,0.5333333333333333
HDAC10,10,0.17777777777777778
AADAC,1,0.0
CLIP3,3,0.3333333333333333
DDX53,2,1.0
DNAJC5B,1,0.0
FSD1L,1,0.0
NRAS,12,0.15151515151515152
PARP16,4,0.5
PIK3C2G,1,0.0
PPAT,2,1.0
PPIL1,7,0.23809523809523808
PPM1L,1,0.0
RASA4,1,0.0
SMAD9,9,0.42857142857142855
SSPN,2,0.0
TAAR6,1,0.0
UBE2H,44,0.03276955602536998
USP9Y,5,0.6
WFDC12,1,0.0
WNT2,3,0.0
ZFAND1,1,0.0
ZNF239,2,0.0
ZNF526,1,0.0
ACTL7A,2,0.0
ANKRD22,2,0.0
BAIAP2L2,1,0.0
BRK1,3,0.6666666666666666
DHH,1,0.0
HIBADH,5,0.6666666666666666
HSPA13,7,0.23809523809523808
KAT6B,7,0.42857142857142855
KLF6,16,0.18333333333333332
LAS1L,7,0.42857142857142855
MAGEA2,5,0.7
MAPK11,9,0.1111111111111111
NR2C1,7,0.5238095238095238
Ncor1,2,0.0
Ncor2,2,1.0
PRAM1,10,0.17777777777777778
PRKACB,6,0.2
RBM15,7,0.2857142857142857
RHOT2,3,0.6666666666666666
STK17A,4,1.0
STK33,1,0.0
SUMO4,95,0.036730123180291153
UCP2,5,0.2
CLEC1A,1,0.0
DHRS1,5,0.4
HTR3C,1,0.0
HTRA3,1,0.0
LOC391746,1,0.0
MARK3,25,0.17666666666666667
MEF2C,23,0.17391304347826086
PDHA2,2,0.0
POLR2K,13,0.7636363636363637
PTCHD3,1,0.0
RASSF8,7,0.42857142857142855
RPS28,8,0.17857142857142858
SLITRK3,2,1.0
THBS2,3,0.0
Twist1,3,0.3333333333333333
WNT3,1,0.0
AHCY,9,0.19444444444444445
DDX47,7,0.38095238095238093
HNRPLL,5,0.3
LDHA,13,0.1794871794871795
MDH2,11,0.2222222222222222
MTHFD1,8,0.14285714285714285
NEU1,6,0.2
NFS1,2,0.0
PPP2R2D,30,0.2482758620689655
PRKD2,6,0.3333333333333333
PRPF39,2,0.0
RBM14,17,0.2426470588235294
SFXN1,6,0.2
Ywhae,4,0.0
APOBEC4,2,0.0
ATPAF2,1,0.0
CDCA7L,4,0.3333333333333333
CERS3,3,0.3333333333333333
COQ10A,1,0.0
DCBLD1,2,1.0
ENTHD1,1,0.0
FAT1,2,1.0
FNDC7,2,1.0
FNTB,3,0.6666666666666666
HIF3A,3,0.0
KLB,1,0.0
LDHAL6B,1,0.0
LPAR6,1,0.0
LPXN,12,0.13636363636363635
LRIG1,8,0.6071428571428571
MIIP,2,0.0
MRPL47,4,0.16666666666666666
NNMT,2,1.0
PFN4,1,0.0
PPP1R14C,4,0.16666666666666666
PRR5-ARHGAP8,1,0.0
PTGFR,1,0.0
RETNLB,2,0.0
RPL36A,5,0.3
TMEFF2,1,0.0
UBD,10,0.24444444444444444
UBLCP1,5,0.4
ULK4,1,0.0
ZNF80,2,0.0
CTAGE1,1,0.0
DCUN1D3,1,0.0
EMR2,2,1.0
KLF9,5,0.6
KLHDC8A,1,0.0
MOGAT2,3,0.0
NEK1,2,1.0
PAIP2,6,0.3333333333333333
PEX10,11,0.25
RASGRP2,3,0.3333333333333333
SH3TC2,1,0.0
VPS33B,5,0.3
EFCAB1,1,0.0
IHH,2,0.0
KCTD7,2,1.0
MAGOH,7,0.5714285714285714
RAD52,8,0.25
SERPINC1,1,0.0
SH3PXD2B,3,0.6666666666666666
TMEM86B,1,0.0
TPD52L1,11,0.1111111111111111
WFDC11,2,0.0
YY2,5,0.1
FBXL21,1,0.0
FBXO3,4,0.3333333333333333
GABRA2,1,0.0
LEAP2,1,0.0
MAML1,10,0.1111111111111111
PKD1,10,0.1111111111111111
SLC25A28,1,0.0
SLC27A1,2,0.0
TCIRG1,2,0.0
TMEM67,2,0.0
BMS1,6,0.4666666666666667
C15orf44,6,0.6666666666666666
DDX50,4,0.6666666666666666
DIMT1,5,0.3
GTPBP1,4,0.5
H2AFY2,4,0.5
HIST1H2BD,6,0.4
HIST1H2BE,1,0.0
HIST1H2BF,1,0.0
HIST1H2BI,1,0.0
HIST1H3B,5,0.4
HIST1H3D,2,1.0
HIST1H3G,4,0.5
HIST1H3H,4,0.5
HIST1H3I,3,0.6666666666666666
HIST1H3J,3,0.6666666666666666
HIST1H4C,7,0.6666666666666666
HIST2H4B,6,0.6666666666666666
HMGA2,12,0.19696969696969696
HP1BP3,5,0.3
INTS10,21,0.5321637426900585
KIF2A,2,1.0
KRT2,4,0.6666666666666666
LRRC59,6,0.3333333333333333
MAGEB2,21,0.1
MRPS22,7,0.19047619047619047
PHF6,2,1.0
PLS3,7,0.14285714285714285
POLRMT,6,0.2
PRSS3,3,0.3333333333333333
PWP2,6,0.3333333333333333
RCL1,3,0.3333333333333333
RG9MTD1,3,0.6666666666666666
RN18S1,1,0.0
RN28S1,1,0.0
RPL32,3,0.3333333333333333
RPP38,5,0.5
RRP1B,35,0.21401515151515152
SRP68,6,0.3333333333333333
SSR1,8,0.32142857142857145
THOC3,4,0.5
U2AF1,14,0.23076923076923078
ZC3HAV1,6,0.26666666666666666
HECTD3,5,0.4
HECW2,3,0.6666666666666666
HELB,4,0.6666666666666666
HELQ,2,0.0
HEM12,1,0.0
HERC3,6,0.4
NME2,26,0.018115942028985508
HERC6,5,0.5
HERC4,2,1.0
SELS,13,0.48717948717948717
HES4,2,1.0
HESX1,3,0.0
HEXDC,8,0.03571428571428571
PSD,1,0.0
RILPL2,4,1.0
HEY1,2,0.0
SP8,3,0.0
HFE,4,0.5
TFR2,3,0.3333333333333333
HGD,2,1.0
AHCYL1,6,0.3333333333333333
DECR1,3,0.6666666666666666
FAM5C,2,1.0
ILKAP,3,0.6666666666666666
LINC00265,2,1.0
MARK4,38,0.09815078236130868
MAT2A,3,0.6666666666666666
MEST,15,0.0
OSBPL5,3,0.6666666666666666
PPP1R16A,13,0.0
RHOBTB3,2,1.0
SCAMP3,8,0.35714285714285715
SCRN1,2,1.0
STXBP1,15,0.10476190476190476
TIMMDC1,2,1.0
TMCC2,1,0.0
TMEM189,3,0.6666666666666666
VMP1,2,1.0
ZNF302,2,0.0
HHEX,5,0.2
HHV8GK18_gp80,1,0.0
ACAP2,1,0.0
C5orf17,1,0.0
CCDC25,1,0.0
ERI1,3,0.0
IRF6,9,0.05555555555555555
NXF3,5,0.2
OLIG3,2,0.0
POLB,15,0.2
RAD51C,7,0.5714285714285714
RAD51D,8,0.32142857142857145
RBM19,3,0.3333333333333333
REEP2,1,0.0
REEP5,6,0.3333333333333333
RELL2,1,0.0
SLC4A1AP,4,0.16666666666666666
SRSF11,10,0.28888888888888886
TCEAL6,1,0.0
ZBTB38,3,0.3333333333333333
ZMAT2,2,0.0
PHF1,24,0.13405797101449277
PHF19,5,1.0
SAT2,5,0.5
SSX4,4,0.0
USP20,44,0.05391120507399577
VHLL,1,0.0
Vhl,1,0.0
HINFP,6,0.2
HIP1R,3,0.6666666666666666
SIAH1P1,1,0.0
TP53INP1,2,1.0
Uhrf1,4,0.16666666666666666
KPNA7,1,0.0
WDR12,5,0.6
HIST1H2BJ,4,0.0
At3g49660,1,0.0
DNAJC9,4,0.5
HNF1B,5,0.1
PHF8,14,0.34065934065934067
UBR7,2,1.0
TCF20,9,0.3611111111111111
HIST2H2BC,2,1.0
PHF2,2,1.0
SMNDC1,19,0.15789473684210525
TDRD3,1,0.0
spf30,1,0.0
HIV2gp3,2,1.0
HIVEP3,3,1.0
CSE4,1,0.0
cenpa,1,0.0
HK2,5,0.3
HK3,5,0.0
HPGDS,1,0.0
IGFBP4,3,0.0
KIR3DS1,1,0.0
KIR2DL1,1,0.0
KIR2DL3,1,0.0
HLA-DMA,3,0.6666666666666666
HLA-DRB1,13,0.1794871794871795
HLA-DOA,1,0.0
HLA-DPA1,1,0.0
HLA-DPB1,2,0.0
HLA-DQA1,6,0.13333333333333333
HLA-DQA2,1,0.0
MBP,14,0.01098901098901099
HLA-DRB3,9,0.05555555555555555
POMC,6,0.0
HLA-DRB4,8,0.07142857142857142
HLA-DRB5,9,0.25
HLA-E,3,0.3333333333333333
HLA-G,9,0.09523809523809523
HLF,3,0.0
HNF4G,12,0.0
POU2F2,15,0.2948717948717949
PRMT6,10,0.044444444444444446
HOXB1,4,0.3333333333333333
HOXC6,2,1.0
HOXD11,1,0.0
HOXD9,5,0.1
RAG1,14,0.15384615384615385
HMGCL,6,0.0
HMOX1,6,0.5
HMOX2,30,0.052873563218390804
SNX7,4,0.0
ZNF768,5,0.3
HMX1,1,0.0
HN1,3,0.3333333333333333
NR1I3,7,0.047619047619047616
ALS2CR8,2,0.0
ARHGAP23,4,1.0
DDX28,4,0.0
HNRNPUL2,6,0.4
LOC341333,1,0.0
LOC440563,2,1.0
MRPL37,6,0.3333333333333333
NNT,4,0.16666666666666666
PLOD3,14,0.13636363636363635
PRMT8,5,0.3333333333333333
PTCD1,3,0.3333333333333333
RBM12,4,0.5
RBM26,4,0.5
SUGP2,3,0.0
SYTL2,5,0.1
WDR33,17,0.16911764705882354
YTHDF2,5,0.7
ZFR,8,0.2857142857142857
ZNF326,7,0.42857142857142855
LSM5,5,0.5
TRNAN1,3,0.0
NPDC1,11,0.2545454545454545
QKI,20,0.5421052631578948
PRPF40A,63,0.08346134152585766
C1orf116,1,0.0
TRPC1,14,0.30303030303030304
TRPC2,6,0.5
TRPC5,15,0.2571428571428571
TRPC4,11,0.4722222222222222
HOPX,4,0.0
PKNOX1,6,0.06666666666666667
SNAPC1,10,0.15555555555555556
PWP1,5,0.2
PBX2,1,0.0
PBX3,4,0.0
TCEAL1,18,0.1568627450980392
HOXB8,2,0.0
PHTF1,1,0.0
SOX15,1,0.0
SPZ1,1,0.0
SOX8,3,0.0
HOXC4,3,1.0
SMAD6,23,0.2648221343873518
HOXD1,1,0.0
ZFP36,15,0.22857142857142856
TIGD4,1,0.0
ZSCAN18,2,0.0
HPCA,3,0.0
HPCAL1,4,0.3333333333333333
HPCAL4,3,0.0
HPSE,2,0.0
NF1,10,0.35555555555555557
RASGRF1,6,0.4666666666666667
RASIP1,2,1.0
RASSF5,19,0.11764705882352941
RGL1,1,0.0
RGL2,11,0.18181818181818182
RGL4,4,0.3333333333333333
RIN1,7,0.38095238095238093
SHOC2,6,0.4666666666666667
ZHX2,4,0.0
HRC,1,0.0
HRD1,2,0.0
HRG,1,0.0
HRR25,1,0.0
HSBP1,6,0.16666666666666666
HSD17B1,2,0.0
HSP104,1,0.0
AHSA2,1,0.0
LRRK2,5,0.8
RARRES3,10,0.24444444444444444
REV1,11,0.36363636363636365
SENP3,19,0.19883040935672514
SUGT1,9,0.2222222222222222
POLE4,7,0.3
HSPA14,2,1.0
MSR1,2,0.0
HSPBP1,6,0.4666666666666667
NQO1,6,0.6666666666666666
TLR4,23,0.17786561264822134
TRIAP1,4,0.8333333333333334
SIL1,2,1.0
TG,4,0.0
TM4SF1,5,0.4
DNLZ,1,0.0
HSPB3,16,0.008333333333333333
BBOX1,1,0.0
MRPL38,4,0.3333333333333333
NELF,1,0.0
ZZEF1,4,0.0
HSPB7,1,0.0
HSPBAP1,3,0.3333333333333333
PDGFA,4,0.16666666666666666
PDGFB,8,0.06666666666666667
Add1,1,0.0
Pafah1b3,1,0.0
Pgk1,1,0.0
Uba1,4,0.16666666666666666
HTR1A,4,0.16666666666666666
GPR26,1,0.0
HTR1D,3,0.3333333333333333
S1PR3,2,0.0
HTR1E,2,1.0
HTR2A,2,0.0
HTR2C,6,0.06666666666666667
APJ1,1,0.0
APM2,1,0.0
ARMCX2,2,1.0
AYR1,1,0.0
CIT2,1,0.0
CMK1,1,0.0
COS111,1,0.0
CXorf27,1,0.0
Crebbp,1,0.0
DCG1,1,0.0
DCN1,1,0.0
FICD,1,0.0
FPR2,1,0.0
GDA1,1,0.0
GLO2,1,0.0
GRE2,1,0.0
GSH2,1,0.0
HLJ1,1,0.0
HLR1,1,0.0
HMS1,1,0.0
IPK1,1,0.0
KGD1,1,0.0
MAGEA3,4,0.8333333333333334
MRPL11,3,0.3333333333333333
MSB1,1,0.0
MTC4,1,0.0
MUP1,1,0.0
NEFL,9,0.2777777777777778
OAF3,1,0.0
PCL6,1,0.0
PHM8,1,0.0
PRM5,1,0.0
PRPF40B,2,0.0
PSP1,1,0.0
RIM4,1,0.0
RNQ1,1,0.0
RRF1,1,0.0
SAM2,1,0.0
SAS3,1,0.0
SDT1,1,0.0
SETD2,8,0.4666666666666667
SIP18,1,0.0
SNG1,1,0.0
STP2,2,0.0
SUP35,3,0.0
Syvn1,1,0.0
TEA1,1,0.0
TVP15,1,0.0
UBP13,2,0.0
VPS70,1,0.0
YGR015C,1,0.0
YHB1,1,0.0
YJR107W,1,0.0
YKR017C,1,0.0
YMR160W,1,0.0
YOR292C,1,0.0
YPL067C,1,0.0
YRB30,1,0.0
ZDHHC17,3,0.3333333333333333
ZNF33B,1,0.0
HUS1B,3,0.6666666666666666
HYLS1,2,1.0
Haus1,25,0.02
GNAT1,3,0.0
GNAT2,3,0.3333333333333333
Haus2,6,0.3333333333333333
Haus3,3,0.0
Haus4,24,0.025362318840579712
Haus6,10,0.13333333333333333
TUBG2,4,0.16666666666666666
Haus7,1,0.0
Haus8,5,0.0
POP1,11,0.16666666666666666
Hdac1,4,0.0
Hdac5,1,0.0
Hdac6,5,0.1
PLAA,5,0.4
Hdac7,2,1.0
Hes1,1,0.0
His2A:CG31618,1,0.0
His2B:CG17949,1,0.0
His3:CG31613,1,0.0
His4:CG31611,1,0.0
Hnrnph1,4,0.16666666666666666
Hras1,1,0.0
Hsd17b7,1,0.0
ICA1,4,0.3333333333333333
MKKS,8,0.25
IL2RA,3,0.0
ICMT,3,0.6666666666666666
ICOS,3,0.0
ICOSLG,1,0.0
ICT1,208,0.001610229694529955
AASS,4,0.5
ACAD9,3,0.3333333333333333
ACOT9,4,0.16666666666666666
ALDH1L2,1,0.0
ATP5H,2,0.0
ATP5L,4,0.16666666666666666
C6orf203,1,0.0
C7orf30,2,0.0
CECR5,2,0.0
CHCHD1,2,0.0
COX2,6,0.26666666666666666
COX4I1,4,0.16666666666666666
ECI1,2,0.0
ERAL1,3,0.3333333333333333
FASTKD2,2,0.0
GRSF1,2,0.0
GTPBP10,3,0.0
HARS2,2,0.0
ISCA1,1,0.0
LETM1,3,0.3333333333333333
MCAT,2,0.0
MCU,2,0.0
ME2,2,0.0
METTL17,3,0.0
MMAB,1,0.0
MRM1,2,0.0
MRPL1,2,0.0
MRPL10,3,0.3333333333333333
MRPL12,5,0.0
MRPL13,3,0.6666666666666666
MRPL14,2,0.0
MRPL15,2,0.0
MRPL16,3,0.0
MRPL17,3,0.3333333333333333
MRPL18,3,0.0
MRPL19,4,0.3333333333333333
MRPL2,2,0.0
MRPL22,2,0.0
MRPL23,4,0.3333333333333333
MRPL24,3,0.0
MRPL27,2,0.0
MRPL28,4,0.5
MRPL3,2,0.0
MRPL32,1,0.0
MRPL4,4,0.16666666666666666
MRPL40,3,0.3333333333333333
MRPL41,2,0.0
MRPL46,2,0.0
MRPL48,3,0.6666666666666666
MRPL49,4,0.5
MRPL50,2,0.0
MRPL51,3,0.6666666666666666
MRPL54,1,0.0
MRPL55,1,0.0
MRPL9,2,0.0
MRPS10,2,0.0
MRPS11,2,0.0
MRPS15,3,0.3333333333333333
MRPS16,2,0.0
MRPS17,2,0.0
MRPS18A,2,0.0
MRPS2,2,0.0
MRPS21,4,0.3333333333333333
MRPS23,3,0.3333333333333333
MRPS26,4,0.0
MRPS28,2,0.0
MRPS30,2,0.0
MRPS35,4,0.16666666666666666
MRPS6,4,0.0
MRRF,1,0.0
MTERF,1,0.0
MTERFD1,1,0.0
MTERFD2,2,0.0
MTG1,2,0.0
MUT,1,0.0
NDUFA13,4,0.3333333333333333
NDUFA9,5,0.3
NGRN,2,0.0
NME4,7,0.3
OXA1L,10,0.42857142857142855
PARS2,3,0.3333333333333333
PMPCA,3,0.3333333333333333
PMPCB,4,0.3333333333333333
PNPT1,3,0.0
PUS1,3,0.3333333333333333
PUSL1,2,0.0
RPUSD3,2,0.0
SLC25A18,1,0.0
STOML2,4,0.16666666666666666
SUPV3L1,2,0.0
TARS2,2,0.0
TFAM,4,0.3333333333333333
THNSL1,2,0.0
TRUB2,3,0.0
UQCRC1,11,0.21818181818181817
VARS2,3,0.3333333333333333
WBSCR16,3,0.3333333333333333
YME1L1,3,0.3333333333333333
TCF12,17,0.16911764705882354
IGF2,13,0.038461538461538464
IDH1,4,0.3333333333333333
IDO1,2,0.0
IFI16,4,0.8333333333333334
IFI27,2,1.0
IFIH1,5,0.5
IFIT2,1,0.0
IFNA1,1,0.0
IFNAR2,9,0.38095238095238093
IFNA2,1,0.0
IFNB1,2,0.0
IFNG,4,0.0
IFNGR1,7,0.23809523809523808
IFT172,4,0.16666666666666666
LHX3,7,0.09523809523809523
LHX4,3,0.0
IFT27,1,0.0
HSPB11,2,0.0
IFT88,2,1.0
MID1,21,0.13450292397660818
MID2,11,0.16666666666666666
PPP6C,15,0.18095238095238095
IGFALS,3,0.6666666666666666
IGFBP2,1,0.0
Arrb1,1,0.0
CAMP,1,0.0
PIK3R3,25,0.02
IGFBP1,1,0.0
IGFBP6,1,0.0
ITGB1BP3,3,0.0
PLIN3,6,0.5
Igf2,1,0.0
Ltbp1,1,0.0
INS,5,0.0
IGKV2D-29,2,1.0
IGLC1,3,0.6666666666666666
HECTD1,4,0.16666666666666666
INHBB,4,0.8333333333333334
MAP3K13,7,0.3
NLRX1,10,0.08888888888888889
PYGL,7,0.3
ROCK2,5,0.4
TANK,19,0.21052631578947367
ACBD6,3,0.6666666666666666
AMMECR1L,2,1.0
APRT,3,0.6666666666666666
ARGLU1,3,0.6666666666666666
ARPP19,2,0.0
AVPI1,1,0.0
C19orf12,1,0.0
CUEDC1,5,0.3
DNAJC8,7,0.5238095238095238
FRMD8,2,1.0
KIAA1598,3,0.6666666666666666
KIR3DX1,1,0.0
LGALS2,1,0.0
LMCD1,2,0.0
LZIC,2,1.0
MAP3K2,18,0.1503267973856209
METTL11A,3,0.6666666666666666
MYL5,1,0.0
MZT2A,4,0.0
NHP2,9,0.1388888888888889
NRARP,1,0.0
ODAM,1,0.0
PHF7,2,1.0
PLEKHJ1,7,0.19047619047619047
PNMAL1,4,0.3333333333333333
RBM34,3,0.3333333333333333
ROR2,3,0.6666666666666666
ROS1,5,0.3
RPL41,2,0.0
RUSC1,3,1.0
TCP10L,3,0.0
TCP11,2,0.0
TCP11L1,4,0.3333333333333333
TNIP1,8,0.32142857142857145
TRAF3IP2,11,0.4
TRIM31,13,0.01818181818181818
TSLP,1,0.0
TTYH2,3,0.6666666666666666
Ikzf3,1,0.0
Sin3b,4,0.0
IKZF2,10,0.6785714285714286
IL10RB,3,0.3333333333333333
IL11,1,0.0
IL12A,1,0.0
IL12B,2,0.0
IL23A,3,0.3333333333333333
IL12RB1,3,0.3333333333333333
IL12RB2,3,0.0
IL23R,2,1.0
IL13RA1,2,1.0
KCNJ10,1,0.0
KCNJ15,1,0.0
IL17A,4,1.0
IL17RA,2,1.0
IL17RB,4,0.16666666666666666
IL18BP,1,0.0
IL18R1,2,0.0
IL1RAP,10,0.35555555555555557
IL1A,5,0.0
S100A13,5,0.3
IL1B,6,0.06666666666666667
IL1R1,10,0.26666666666666666
MAPK8IP2,51,0.04421768707482993
ZNF675,3,0.0
IL1RN,2,0.0
TOM1,7,0.38095238095238093
IL1R2,1,0.0
IL1RAPL1,1,0.0
IL1RL1,1,0.0
TMED1,1,0.0
IL21R,3,0.0
IL21,1,0.0
IL22,3,0.0
IL22RA1,1,0.0
IL22RA2,1,0.0
IL24,1,0.0
IL25,2,0.0
IL28RA,1,0.0
IL2RG,5,0.4
IL36RN,3,0.0
SSBP4,6,0.13333333333333333
IL5,3,0.0
IL5RA,6,0.13333333333333333
IL6,2,0.0
IL9R,3,0.0
HEATR1,10,0.2222222222222222
LIMS2,1,0.0
MIPEP,2,0.0
MYO1D,4,0.3333333333333333
PARVA,4,0.6666666666666666
PARVB,2,1.0
SNRNP35,6,0.0
ZNF133,3,0.3333333333333333
IME2,2,0.0
IMP3,3,0.6666666666666666
MPHOSPH10,5,0.3
IMP4,2,1.0
IMPACT,6,0.0
ACT1,1,0.0
GCN1,2,0.0
RPL39,1,0.0
RPS22A,1,0.0
RPS22B,1,0.0
RBP1,6,0.5333333333333333
BRMS1L,3,0.6666666666666666
SKIL,24,0.3593073593073593
PHF15,7,0.14285714285714285
PHF16,3,0.6666666666666666
BRPF3,1,0.0
INHBE,2,0.0
INPP1,2,1.0
INSIG2,33,0.1534090909090909
SCAP,5,0.8
Scap,2,1.0
LGALS7,7,0.23809523809523808
INSL3,1,0.0
RXFP2,1,0.0
INSM2,1,0.0
Calmodulin,1,0.0
ENPP1,2,0.0
Grb14,1,0.0
INSRR,1,0.0
INTS12,7,0.8095238095238095
INTS4,9,0.6388888888888888
INTS5,36,0.25668449197860965
OBFC2B,4,1.0
ZNF687,6,0.8
NAIF1,3,1.0
OBFC2A,3,0.6666666666666666
POLR2J,35,0.3142857142857143
INVS,4,0.5
RAB3IL1,6,0.0
CYTH4,1,0.0
PLCD4,2,0.0
SYNPO2,4,0.5
RPGR,5,0.1
IQSEC1,3,0.6666666666666666
IRAK1BP1,1,0.0
IRAK2,30,0.1425287356321839
PELI1,6,0.5333333333333333
PPP3CB,5,0.3
Rsad2,2,1.0
TOMM70A,3,0.6666666666666666
YTHDC2,5,0.4
PELI2,4,1.0
PELI3,6,0.8666666666666667
SESTD1,1,0.0
ZC3H12C,1,0.0
IRAK3,6,1.0
IRAK4,19,0.24561403508771928
HIST1H1T,6,0.4
IRE1,1,0.0
IRF2BP2,5,0.6
IRF2BPL,5,0.5
KIAA0415,3,0.3333333333333333
ETV7,3,0.6666666666666666
PEG10,5,0.4
Prdm1,1,0.0
GTPBP2,1,0.0
BNC2,2,0.0
KIAA1274,4,0.16666666666666666
LTN1,5,0.4
TRMT61B,2,0.0
DACH2,1,0.0
DMRTC2,1,0.0
VENTX,3,0.3333333333333333
NISCH,4,0.6666666666666666
IRX4,2,1.0
FUT4,1,0.0
UBA7,1,0.0
USP18,7,0.23809523809523808
ISL1,12,0.08888888888888889
LDB2,2,1.0
LMX1A,6,0.16666666666666666
PECR,1,0.0
ISL2,3,0.3333333333333333
ISOC2,2,1.0
ISY1,3,1.0
ISYNA1,2,1.0
LAPTM5,4,0.6666666666666666
LATS1,8,0.25
RNF11,24,0.13043478260869565
SPG20,21,0.15714285714285714
UBAP2L,8,0.25
MATN1,4,0.5
ITGA10,1,0.0
PLP1,3,0.0
ITGA7,4,0.5
ITGA8,3,0.3333333333333333
NPNT,1,0.0
ITGAD,4,0.0
ESM1,1,0.0
JAM3,4,0.3333333333333333
CYR61,6,0.4
ITGA9,2,0.0
ITGB1BP1,8,0.0
PLAUR,11,0.05454545454545454
VNN2,1,0.0
SPINT2,3,0.3333333333333333
ITM2B,3,0.6666666666666666
ITPK1,1,0.0
ITPKB,1,0.0
Homer1,1,0.0
Homer2,1,0.0
ITPR3,12,0.3484848484848485
MRVI1,3,0.3333333333333333
TRPC3,9,0.8095238095238095
TRPC7,5,1.0
Agfg1,1,0.0
Agfg2,1,0.0
Amotl1,1,0.0
CEP85L,3,0.6666666666666666
Epn2,1,0.0
FAM59B,2,1.0
GOLGA5,3,0.0
Hmg20a,1,0.0
KIF16B,2,0.0
Krt1,1,0.0
Krt71,1,0.0
Krt79,1,0.0
MTUS2,7,0.0
PACSIN3,26,0.19202898550724637
PIK3AP1,4,0.8333333333333334
PIK3C2B,8,0.42857142857142855
Picalm,1,0.0
Plvap,1,0.0
Ppl,1,0.0
Spry2,1,0.0
Swap70,1,0.0
Sync,1,0.0
TRIM8,11,0.0
Tiam1,1,0.0
AHDC1,2,1.0
CCDC88C,2,0.0
GOLGA8A,1,0.0
GPNMB,1,0.0
ITPKA,1,0.0
LARP6,1,0.0
MBNL1,12,0.3181818181818182
SEMA6A,5,0.0
STX4,24,0.14492753623188406
IVNS1ABP,6,0.3333333333333333
IWS1,6,0.6666666666666666
SUPT6H,8,0.39285714285714285
Igbp1,2,1.0
Igfbp7,6,0.0
Ikbip,7,0.0
AZGP1,3,0.3333333333333333
BPIFA1,2,0.0
BPIFB1,1,0.0
TCN1,1,0.0
WFDC2,2,0.0
Ikbkg,3,0.6666666666666666
Il1r2,1,0.0
Il1rap,1,0.0
Il6st,3,1.0
Incenp,6,0.4666666666666667
PTRF,6,0.13333333333333333
Irs1,1,0.0
Itpr2,1,0.0
Itpr3,1,0.0
Itsn1,1,0.0
Itsn2,11,0.36363636363636365
EIF3CL,2,0.0
JAG1,8,0.21428571428571427
SIRPA,5,0.3
TIAF1,2,0.0
JAKMIP2,1,0.0
JAM2,2,0.0
PARD3,23,0.22134387351778656
MFAP1,4,0.5
NSRP1,4,0.0
PHRF1,3,0.3333333333333333
PRPF38A,5,0.4
RBM23,10,0.13333333333333333
RSRC1,7,0.0
RSRC2,1,0.0
SFSWAP,2,0.0
JOSD1,3,0.6666666666666666
TIMM8A,5,0.4
JOSD2,7,0.19047619047619047
PLA2G2A,19,0.005847953216374269
TYSND1,1,0.0
JTB,1,0.0
ZXDC,7,0.0
RNF187,2,1.0
SARS,6,0.4
STAT4,4,0.16666666666666666
Senp2,3,0.3333333333333333
Smarca2,1,0.0
Smarcb1,1,0.0
Cdh1,1,0.0
Dsc1,1,0.0
Dsg1a,1,0.0
NFKBIE,8,0.4642857142857143
Jak2,1,0.0
Jdp2,1,0.0
KAL1,1,0.0
KAP104,3,0.0
KAR2,1,0.0
